FROM_TABLE,FROM_KEY,TO_TABLE,TO_KEY,SOURCE,MATURITY_LEVEL,MEMO
SID_ABE,Catalog ABE,SID_ABE,Common Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Entity Catalog ABE,SID_ABE,Catalog ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Communication Interaction ABE,SID_ABE,Common Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Configuration and Profiling ABE,SID_ABE,Common Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Digital Identity ABE,SID_ABE,Common Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Location ABE,SID_ABE,Common Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Geographic Place ABE,SID_ABE,Location ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Geographic Address ABE,SID_ABE,Geographic Place ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Symbology ABE,SID_ABE,Geographic Place ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Local Place ABE,SID_ABE,Location ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,OpenGisSFS ABE,SID_ABE,Location ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Metric ABE,SID_ABE,Common Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Example Metric Entities ABE,SID_ABE,Metric ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Metric Definition ABE,SID_ABE,Metric ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Metric Definition Dimension ABE,SID_ABE,Metric Definition ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Metric Definition Measure ABE,SID_ABE,Metric ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Metric Definition Measure Threshold ABE,SID_ABE,Metric Definition Measure ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Metric Measure ABE,SID_ABE,Metric ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Metric Monitoring ABE,SID_ABE,Metric ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Metric Collection ABE,SID_ABE,Metric Monitoring ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Metric Job ABE,SID_ABE,Metric Monitoring ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party ABE,SID_ABE,Common Domain,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Contact Medium ABE,SID_ABE,Party ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Currency ABE,SID_ABE,Party ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Identification ABE,SID_ABE,Party ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Community ABE,SID_ABE,Party ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Demographic ABE,SID_ABE,Party ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Organization ABE,SID_ABE,Party ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Profile ABE,SID_ABE,Party ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Role Examples ABE,SID_ABE,Party ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_ABE,Party Role Group ABE,SID_ABE,Party ABE,Information_Framework_SID_Excel_Format_v21.0,4,
