FROM_TABLE,FROM_KEY,TO_TABLE,TO_KEY,SOURCE,MATURITY_LEVEL,MEMO
SID_BE,RecurringPLASpec,SID_ABE,PLA Spec ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,UsagePLASpec,SID_ABE,PLA Spec ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProdCatProdOffer,SID_ABE,Product Catalog ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductCatalog,SID_ABE,Product Catalog ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductCatalogSpecification,SID_ABE,Product Catalog ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ComponentProdOfferPrice,SID_ABE,Product Offering Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,CompositeProdOfferPrice,SID_ABE,Product Offering Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,DiscountProdOfferPriceAlteration,SID_ABE,Product Offering Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,FeeProdOfferingPrice,SID_ABE,Product Offering Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,OneTimeProdOfferPriceCharge,SID_ABE,Product Offering Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,PriceEvent,SID_ABE,Product Offering Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProdOfferPriceAlteration,SID_ABE,Product Offering Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProdOfferPriceCharge,SID_ABE,Product Offering Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProductOfferingPrice,SID_ABE,Product Offering Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,RecurringProdOfferPriceCharge,SID_ABE,Product Offering Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ReplacementProdOfferPriceAlteration,SID_ABE,Product Offering Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,SimpleUsageProdOfferPriceCharge,SID_ABE,Product Offering Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,TariffUsageProdOfferPriceCharge,SID_ABE,Product Offering Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,UsageProdOfferPriceCharge,SID_ABE,Product Offering Price ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProdOfferPriceAction,SID_ABE,Product Offering Price Rule ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProdOfferPriceCondition,SID_ABE,Product Offering Price Rule ABE,Information_Framework_SID_Excel_Format_v21.0,4,
SID_BE,ProdOfferPricePolicyValue,SID_ABE,Product Offering Price Rule ABE,Information_Framework_SID_Excel_Format_v21.0,4,
