FROM_TABLE,FROM_KEY,TO_TABLE,TO_KEY,SOURCE,MATURITY_LEVEL,MEMO
SID_Attribute,MarketingCampaignCharacteristic.minCardinality,SID_BE,MarketingCampaignCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketingCampaignCharacteristic.name,SID_BE,MarketingCampaignCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketingCampaignCharacteristic.unique,SID_BE,MarketingCampaignCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketingCampaignCharacteristic.validFor,SID_BE,MarketingCampaignCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketingCampaignCharacteristic.valueType,SID_BE,MarketingCampaignCharacteristic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketingCampaign.ID,SID_BE,MarketingCampaign,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketingCampaign.description,SID_BE,MarketingCampaign,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketingCampaign.mcType,SID_BE,MarketingCampaign,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketingCampaign.name,SID_BE,MarketingCampaign,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketingCampaign.validFor,SID_BE,MarketingCampaign,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketingCampaignCharacteristicValue.fromValue,SID_BE,MarketingCampaignCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketingCampaignCharacteristicValue.isDefault,SID_BE,MarketingCampaignCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketingCampaignCharacteristicValue.rangeInterval,SID_BE,MarketingCampaignCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketingCampaignCharacteristicValue.toValue,SID_BE,MarketingCampaignCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketingCampaignCharacteristicValue.unitOfMeasure,SID_BE,MarketingCampaignCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketingCampaignCharacteristicValue.validFor,SID_BE,MarketingCampaignCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketingCampaignCharacteristicValue.value,SID_BE,MarketingCampaignCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,MarketingCampaignCharacteristicValue.valueType,SID_BE,MarketingCampaignCharacteristicValue,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,SalesChannel.ID,SID_BE,SalesChannel,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,SalesChannel.name,SID_BE,SalesChannel,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,SalesCommission.value,SID_BE,SalesCommission,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,PolicyRuleBase.hasSubRules,SID_BE,PolicyRuleBase,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,PolicyRuleBase.isCNF,SID_BE,PolicyRuleBase,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,PolicySet.isMandatoryEvaluation,SID_BE,PolicySet,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,PolicySet.usage,SID_BE,PolicySet,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,Policy.keywords,SID_BE,Policy,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,Policy.policyName,SID_BE,Policy,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,SalesCommissionSpecification.formula,SID_BE,SalesCommissionSpecification,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,SalesCommissionSpecification.value,SID_BE,SalesCommissionSpecification,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,EntitySpecification.status,SID_BE,EntitySpecification,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,EntitySpecification.validFor,SID_BE,EntitySpecification,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,EntitySpecificationType.description,SID_BE,EntitySpecificationType,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,EntitySpecificationType.name,SID_BE,EntitySpecificationType,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,AppliedCustomerBillingRate.ID,SID_BE,AppliedCustomerBillingRate,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,AppliedCustomerBillingRate.date,SID_BE,AppliedCustomerBillingRate,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,AppliedCustomerBillingRate.description,SID_BE,AppliedCustomerBillingRate,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,AppliedCustomerBillingRate.quantity,SID_BE,AppliedCustomerBillingRate,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,AppliedCustomerBillingProductRecurringCharge.periodCoverage,SID_BE,AppliedCustomerBillingProductRecurringCharge,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,AppliedCustomerBillingProductUsageRate.periodCoverage,SID_BE,AppliedCustomerBillingProductUsageRate,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,FinancialChargeSpec.ID,SID_BE,FinancialChargeSpec,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,FinancialChargeSpec.description,SID_BE,FinancialChargeSpec,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,FinancialChargeSpec.name,SID_BE,FinancialChargeSpec,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,FinancialChargeSpec.status,SID_BE,FinancialChargeSpec,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,FinancialChargeSpec.validFor,SID_BE,FinancialChargeSpec,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,ProductFinancialAccountRelationship.description,SID_BE,ProductFinancialAccountRelationship,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,ProductFinancialAccountRelationship.name,SID_BE,ProductFinancialAccountRelationship,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,ProductFinancialAccountRelationship.relationshipType,SID_BE,ProductFinancialAccountRelationship,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,AppliedCustomerBillingRateSpec.revenueCode,SID_BE,AppliedCustomerBillingRateSpec,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CustomerBillingStatistic.statisticForPeriod,SID_BE,CustomerBillingStatistic,Information_Framework_SID_Excel_Format_v21.0,4,
SID_Attribute,CustomerBillingAccountChargeSumBalance.value,SID_BE,CustomerBillingAccountChargeSumBalance,Information_Framework_SID_Excel_Format_v21.0,4,
