FROM_TABLE,FROM_KEY,TO_TABLE,TO_KEY,SOURCE,MATURITY_LEVEL,MEMO
TAM,3.4.3,Functions,120,GB929F,1,
TAM,3.4.5,Functions,120,GB929F,1,
TAM,5.3.6,Functions,208,GB929F,1,
TAM,5.3.1,Functions,204,GB929F,1,
TAM,5.5.14,Functions,202,GB929F,1,
TAM,5.3.1,Functions,205,GB929F,1,
TAM,5.6.1,Functions,174,GB929F,1,
TAM,5.3.5,Functions,217,GB929F,1,
TAM,5.3.11.1,Functions,723,GB929F,1,
TAM,5.6.1,Functions,366,GB929F,1,
TAM,3.4.4,Functions,366,GB929F,1,
TAM,5.3.3,Functions,214,GB929F,1,
TAM,5.3.11.3,Functions,214,GB929F,1,
TAM,5.6.1,Functions,172,GB929F,1,
TAM,5.3.10,Functions,721,GB929F,1,
TAM,5.3.9,Functions,719,GB929F,1,
TAM,5.6.1,Functions,177,GB929F,1,
TAM,5.3.1,Functions,718,GB929F,1,
TAM,5.3.1.6,Functions,718,GB929F,1,
TAM,5.3.6,Functions,212,GB929F,1,
TAM,5.3.11.2,Functions,724,GB929F,1,
TAM,5.4.1,Functions,265,GB929F,1,
TAM,3.4.2,Functions,265,GB929F,1,
TAM,5.4.3,Functions,252,GB929F,1,
TAM,5.1.2,Functions,226,GB929F,1,
TAM,5.5.13,Functions,95,GB929F,1,
TAM,5.8.3,Functions,1060,GB929F,1,
TAM,5.8.1,Functions,221,GB929F,1,
TAM,5.8.3,Functions,219,GB929F,1,
TAM,5.8.6,Functions,224,GB929F,1,
TAM,5.8.1,Functions,220,GB929F,1,
TAM,5.3.1.5,Functions,320,GB929F,1,
TAM,5.1.5,Functions,197,GB929F,1,
TAM,5.1.2,Functions,227,GB929F,1,
TAM,5.5.11,Functions,234,GB929F,1,
TAM,5.5.13,Functions,91,GB929F,1,
TAM,5.5.11,Functions,235,GB929F,1,
TAM,5.3.1.1,Functions,121,GB929F,1,
TAM,5.5.13,Functions,92,GB929F,1,
TAM,5.5.12,Functions,191,GB929F,1,
TAM,5.4.2,Functions,244,GB929F,1,
TAM,5.18.3,Functions,288,GB929F,1,
TAM,5.18.1,Functions,291,GB929F,1,
TAM,5.18.2,Functions,290,GB929F,1,
TAM,5.18.1,Functions,292,GB929F,1,
TAM,5.18.1,Functions,293,GB929F,1,
TAM,5.18.3,Functions,289,GB929F,1,
TAM,5.4.1,Functions,278,GB929F,1,
TAM,5.18.3,Functions,287,GB929F,1,
TAM,5.18.4,Functions,298,GB929F,1,
TAM,5.18.4,Functions,297,GB929F,1,
TAM,5.18.4,Functions,299,GB929F,1,
TAM,5.6,Functions,283,GB929F,1,
TAM,5.6.3.3,Functions,170,GB929F,1,
